nombre2 apellido1 ingresobase retencion empleados codempresa fechaInstalacion
nombre907;apelliodo455;10871446834;-59004769;908;-3102059550;12/12/2000
nombre908;apellido455;10883446823;-59070078;909;-3105491660;23/12/2011
nombre909;apelliodo456;10895446812;-59135387;910;-3108923770;12/12/2000
nombre910;apellido456;10907446801;-59200696;911;-3112355880;23/12/2011
nombre911;apelliodo457;10919446790;-59266005;912;-3115787990;12/12/2000
nombre912;apellido457;10931446779;-59331314;913;-3119220100;23/12/2011
nombre913;apelliodo458;10943446768;-59396623;914;-3122652210;12/12/2000
nombre914;apellido458;10955446757;-59461932;915;-3126084320;23/12/2011
nombre915;apelliodo459;10967446746;-59527241;916;-3129516430;12/12/2000
nombre916;apellido459;10979446735;-59592550;917;-3132948540;23/12/2011
nombre917;apelliodo460;10991446724;-59657859;918;-3136380650;12/12/2000
nombre918;apellido460;11003446713;-59723168;919;-3139812760;23/12/2011
nombre919;apelliodo461;11015446702;-59788477;920;-3143244870;12/12/2000
nombre920;apellido461;11027446691;-59853786;921;-3146676980;23/12/2011
nombre921;apelliodo462;11039446680;-59919095;922;-3150109090;12/12/2000
nombre922;apellido462;11051446669;-59984404;923;-3153541200;23/12/2011
nombre923;apelliodo463;11063446658;-60049713;924;-3156973310;12/12/2000
nombre924;apellido463;11075446647;-60115022;925;-3160405420;23/12/2011
nombre925;apelliodo464;11087446636;-60180331;926;-3163837530;12/12/2000
nombre926;apellido464;11099446625;-60245640;927;-3167269640;23/12/2011
nombre927;apelliodo465;11111446614;-60310949;928;-3170701750;12/12/2000
nombre928;apellido465;11123446603;-60376258;929;-3174133860;23/12/2011
nombre929;apelliodo466;11135446592;-60441567;930;-3177565970;12/12/2000
nombre930;apellido466;11147446581;-60506876;931;-3180998080;23/12/2011
nombre931;apelliodo467;11159446570;-60572185;932;-3184430190;12/12/2000
nombre932;apellido467;11171446559;-60637494;933;-3187862300;23/12/2011
nombre933;apelliodo468;11183446548;-60702803;934;-3191294410;12/12/2000
nombre934;apellido468;11195446537;-60768112;935;-3194726520;23/12/2011
nombre935;apelliodo469;11207446526;-60833421;936;-3198158630;12/12/2000
nombre936;apellido469;11219446515;-60898730;937;-3201590740;23/12/2011
nombre937;apelliodo470;11231446504;-60964039;938;-3205022850;12/12/2000
nombre938;apellido470;11243446493;-61029348;939;-3208454960;23/12/2011
nombre939;apelliodo471;11255446482;-61094657;940;-3211887070;12/12/2000
nombre940;apellido471;11267446471;-61159966;941;-3215319180;23/12/2011
nombre941;apelliodo472;11279446460;-61225275;942;-3218751290;12/12/2000
nombre942;apellido472;11291446449;-61290584;943;-3222183400;23/12/2011
nombre943;apelliodo473;11303446438;-61355893;944;-3225615510;12/12/2000
nombre944;apellido473;11315446427;-61421202;945;-3229047620;23/12/2011
nombre945;apelliodo474;11327446416;-61486511;946;-3232479730;12/12/2000
nombre946;apellido474;11339446405;-61551820;947;-3235911840;23/12/2011
nombre947;apelliodo475;11351446394;-61617129;948;-3239343950;12/12/2000
nombre948;apellido475;11363446383;-61682438;949;-3242776060;23/12/2011
nombre949;apelliodo476;11375446372;-61747747;950;-3246208170;12/12/2000
nombre950;apellido476;11387446361;-61813056;951;-3249640280;23/12/2011
nombre951;apelliodo477;11399446350;-61878365;952;-3253072390;12/12/2000
nombre952;apellido477;11411446339;-61943674;953;-3256504500;23/12/2011
nombre953;apelliodo478;11423446328;-62008983;954;-3259936610;12/12/2000
nombre954;apellido478;11435446317;-62074292;955;-3263368720;23/12/2011
nombre955;apelliodo479;11447446306;-62139601;956;-3266800830;12/12/2000
nombre956;apellido479;11459446295;-62204910;957;-3270232940;23/12/2011
nombre957;apelliodo480;11471446284;-62270219;958;-3273665050;12/12/2000
nombre958;apellido480;11483446273;-62335528;959;-3277097160;23/12/2011
nombre959;apelliodo481;11495446262;-62400837;960;-3280529270;12/12/2000
nombre960;apellido481;11507446251;-62466146;961;-3283961380;23/12/2011
nombre961;apelliodo482;11519446240;-62531455;962;-3287393490;12/12/2000
nombre962;apellido482;11531446229;-62596764;963;-3290825600;23/12/2011
nombre963;apelliodo483;11543446218;-62662073;964;-3294257710;12/12/2000
nombre964;apellido483;11555446207;-62727382;965;-3297689820;23/12/2011
nombre965;apelliodo484;11567446196;-62792691;966;-3301121930;12/12/2000
nombre966;apellido484;11579446185;-62858000;967;-3304554040;23/12/2011
nombre967;apelliodo485;11591446174;-62923309;968;-3307986150;12/12/2000
nombre968;apellido485;11603446163;-62988618;969;-3311418260;23/12/2011
nombre969;apelliodo486;11615446152;-63053927;970;-3314850370;12/12/2000
nombre970;apellido486;11627446141;-63119236;971;-3318282480;23/12/2011
nombre971;apelliodo487;11639446130;-63184545;972;-3321714590;12/12/2000
nombre972;apellido487;11651446119;-63249854;973;-3325146700;23/12/2011
nombre973;apelliodo488;11663446108;-63315163;974;-3328578810;12/12/2000
nombre974;apellido488;11675446097;-63380472;975;-3332010920;23/12/2011
nombre975;apelliodo489;11687446086;-63445781;976;-3335443030;12/12/2000
nombre976;apellido489;11699446075;-63511090;977;-3338875140;23/12/2011
nombre977;apelliodo490;11711446064;-63576399;978;-3342307250;12/12/2000
nombre978;apellido490;11723446053;-63641708;979;-3345739360;23/12/2011
nombre979;apelliodo491;11735446042;-63707017;980;-3349171470;12/12/2000
nombre980;apellido491;11747446031;-63772326;981;-3352603580;23/12/2011
nombre981;apelliodo492;11759446020;-63837635;982;-3356035690;12/12/2000
nombre982;apellido492;11771446009;-63902944;983;-3359467800;23/12/2011
nombre983;apelliodo493;11783445998;-63968253;984;-3362899910;12/12/2000
nombre984;apellido493;11795445987;-64033562;985;-3366332020;23/12/2011
nombre985;apelliodo494;11807445976;-64098871;986;-3369764130;12/12/2000
nombre986;apellido494;11819445965;-64164180;987;-3373196240;23/12/2011
nombre987;apelliodo495;11831445954;-64229489;988;-3376628350;12/12/2000
nombre988;apellido495;11843445943;-64294798;989;-3380060460;23/12/2011
nombre989;apelliodo496;11855445932;-64360107;990;-3383492570;12/12/2000
nombre990;apellido496;11867445921;-64425416;991;-3386924680;23/12/2011
nombre991;apelliodo497;11879445910;-64490725;992;-3390356790;12/12/2000
nombre992;apellido497;11891445899;-64556034;993;-3393788900;23/12/2011
nombre993;apelliodo498;11903445888;-64621343;994;-3397221010;12/12/2000
nombre994;apellido498;11915445877;-64686652;995;-3400653120;23/12/2011
nombre995;apelliodo499;11927445866;-64751961;996;-3404085230;12/12/2000
nombre996;apellido499;11939445855;-64817270;997;-3407517340;23/12/2011
nombre997;apelliodo500;11951445844;-64882579;998;-3410949450;12/12/2000
nombre998;apellido500;11963445833;-64947888;999;-3414381560;23/12/2011
nombre999;apelliodo501;11975445822;-65013197;1000;-3417813670;12/12/2000
nombre1000;apellido501;11987445811;-65078506;1001;-3421245780;23/12/2011
nombre1001;apelliodo502;11999445800;-65143815;1002;-3424677890;12/12/2000
nombre1002;apellido502;12011445789;-65209124;1003;-3428110000;23/12/2011
nombre1003;apelliodo503;12023445778;-65274433;1004;-3431542110;12/12/2000
nombre1004;apellido503;12035445767;-65339742;1005;-3434974220;23/12/2011
nombre1005;apelliodo504;12047445756;-65405051;1006;-3438406330;12/12/2000
nombre1006;apellido504;12059445745;-65470360;1007;-3441838440;23/12/2011
nombre1007;apelliodo505;12071445734;-65535669;1008;-3445270550;12/12/2000
nombre1008;apellido505;12083445723;-65600978;1009;-3448702660;23/12/2011
nombre1009;apelliodo506;12095445712;-65666287;1010;-3452134770;12/12/2000
nombre1010;apellido506;12107445701;-65731596;1011;-3455566880;23/12/2011
nombre1011;apelliodo507;12119445690;-65796905;1012;-3458998990;12/12/2000
nombre1012;apellido507;12131445679;-65862214;1013;-3462431100;23/12/2011
nombre1013;apelliodo508;12143445668;-65927523;1014;-3465863210;12/12/2000
nombre1014;apellido508;12155445657;-65992832;1015;-3469295320;23/12/2011
nombre1015;apelliodo509;12167445646;-66058141;1016;-3472727430;12/12/2000
nombre1016;apellido509;12179445635;-66123450;1017;-3476159540;23/12/2011
nombre1017;apelliodo510;12191445624;-66188759;1018;-3479591650;12/12/2000
nombre1018;apellido510;12203445613;-66254068;1019;-3483023760;23/12/2011
nombre1019;apelliodo511;12215445602;-66319377;1020;-3486455870;12/12/2000
nombre1020;apellido511;12227445591;-66384686;1021;-3489887980;23/12/2011
nombre1021;apelliodo512;12239445580;-66449995;1022;-3493320090;12/12/2000
nombre1022;apellido512;12251445569;-66515304;1023;-3496752200;23/12/2011
nombre1023;apelliodo513;12263445558;-66580613;1024;-3500184310;12/12/2000
nombre1024;apellido513;12275445547;-66645922;1025;-3503616420;23/12/2011
nombre1025;apelliodo514;12287445536;-66711231;1026;-3507048530;12/12/2000
nombre1026;apellido514;12299445525;-66776540;1027;-3510480640;23/12/2011
nombre1027;apelliodo515;12311445514;-66841849;1028;-3513912750;12/12/2000
nombre1028;apellido515;12323445503;-66907158;1029;-3517344860;23/12/2011
nombre1029;apelliodo516;12335445492;-66972467;1030;-3520776970;12/12/2000
nombre1030;apellido516;12347445481;-67037776;1031;-3524209080;23/12/2011
nombre1031;apelliodo517;12359445470;-67103085;1032;-3527641190;12/12/2000
nombre1032;apellido517;12371445459;-67168394;1033;-3531073300;23/12/2011
nombre1033;apelliodo518;12383445448;-67233703;1034;-3534505410;12/12/2000
nombre1034;apellido518;12395445437;-67299012;1035;-3537937520;23/12/2011
nombre1035;apelliodo519;12407445426;-67364321;1036;-3541369630;12/12/2000
nombre1036;apellido519;12419445415;-67429630;1037;-3544801740;23/12/2011
nombre1037;apelliodo520;12431445404;-67494939;1038;-3548233850;12/12/2000
nombre1038;apellido520;12443445393;-67560248;1039;-3551665960;23/12/2011
nombre1039;apelliodo521;12455445382;-67625557;1040;-3555098070;12/12/2000
nombre1040;apellido521;12467445371;-67690866;1041;-3558530180;23/12/2011
nombre1041;apelliodo522;12479445360;-67756175;1042;-3561962290;12/12/2000
nombre1042;apellido522;12491445349;-67821484;1043;-3565394400;23/12/2011
nombre1043;apelliodo523;12503445338;-67886793;1044;-3568826510;12/12/2000
nombre1044;apellido523;12515445327;-67952102;1045;-3572258620;23/12/2011
nombre1045;apelliodo524;12527445316;-68017411;1046;-3575690730;12/12/2000
nombre1046;apellido524;12539445305;-68082720;1047;-3579122840;23/12/2011
nombre1047;apelliodo525;12551445294;-68148029;1048;-3582554950;12/12/2000
nombre1048;apellido525;12563445283;-68213338;1049;-3585987060;23/12/2011
nombre1049;apelliodo526;12575445272;-68278647;1050;-3589419170;12/12/2000
nombre1050;apellido526;12587445261;-68343956;1051;-3592851280;23/12/2011
nombre1051;apelliodo527;12599445250;-68409265;1052;-3596283390;12/12/2000
nombre1052;apellido527;12611445239;-68474574;1053;-3599715500;23/12/2011
nombre1053;apelliodo528;12623445228;-68539883;1054;-3603147610;12/12/2000
nombre1054;apellido528;12635445217;-68605192;1055;-3606579720;23/12/2011
nombre1055;apelliodo529;12647445206;-68670501;1056;-3610011830;12/12/2000
nombre1056;apellido529;12659445195;-68735810;1057;-3613443940;23/12/2011
nombre1057;apelliodo530;12671445184;-68801119;1058;-3616876050;12/12/2000
nombre1058;apellido530;12683445173;-68866428;1059;-3620308160;23/12/2011
nombre1059;apelliodo531;12695445162;-68931737;1060;-3623740270;12/12/2000
nombre1060;apellido531;12707445151;-68997046;1061;-3627172380;23/12/2011
nombre1061;apelliodo532;12719445140;-69062355;1062;-3630604490;12/12/2000
nombre1062;apellido532;12731445129;-69127664;1063;-3634036600;23/12/2011
nombre1063;apelliodo533;12743445118;-69192973;1064;-3637468710;12/12/2000
nombre1064;apellido533;12755445107;-69258282;1065;-3640900820;23/12/2011
nombre1065;apelliodo534;12767445096;-69323591;1066;-3644332930;12/12/2000
nombre1066;apellido534;12779445085;-69388900;1067;-3647765040;23/12/2011
nombre1067;apelliodo535;12791445074;-69454209;1068;-3651197150;12/12/2000
nombre1068;apellido535;12803445063;-69519518;1069;-3654629260;23/12/2011
nombre1069;apelliodo536;12815445052;-69584827;1070;-3658061370;12/12/2000
nombre1070;apellido536;12827445041;-69650136;1071;-3661493480;23/12/2011
nombre1071;apelliodo537;12839445030;-69715445;1072;-3664925590;12/12/2000
nombre1072;apellido537;12851445019;-69780754;1073;-3668357700;23/12/2011
nombre1073;apelliodo538;12863445008;-69846063;1074;-3671789810;12/12/2000
nombre1074;apellido538;12875444997;-69911372;1075;-3675221920;23/12/2011
nombre1075;apelliodo539;12887444986;-69976681;1076;-3678654030;12/12/2000
nombre1076;apellido539;12899444975;-70041990;1077;-3682086140;23/12/2011
nombre1077;apelliodo540;12911444964;-70107299;1078;-3685518250;12/12/2000
nombre1078;apellido540;12923444953;-70172608;1079;-3688950360;23/12/2011
nombre1079;apelliodo541;12935444942;-70237917;1080;-3692382470;12/12/2000
nombre1080;apellido541;12947444931;-70303226;1081;-3695814580;23/12/2011
nombre1081;apelliodo542;12959444920;-70368535;1082;-3699246690;12/12/2000
nombre1082;apellido542;12971444909;-70433844;1083;-3702678800;23/12/2011
nombre1083;apelliodo543;12983444898;-70499153;1084;-3706110910;12/12/2000
nombre1084;apellido543;12995444887;-70564462;1085;-3709543020;23/12/2011
nombre1085;apelliodo544;13007444876;-70629771;1086;-3712975130;12/12/2000
nombre1086;apellido544;13019444865;-70695080;1087;-3716407240;23/12/2011
nombre1087;apelliodo545;13031444854;-70760389;1088;-3719839350;12/12/2000
nombre1088;apellido545;13043444843;-70825698;1089;-3723271460;23/12/2011
nombre1089;apelliodo546;13055444832;-70891007;1090;-3726703570;12/12/2000
nombre1090;apellido546;13067444821;-70956316;1091;-3730135680;23/12/2011
nombre1091;apelliodo547;13079444810;-71021625;1092;-3733567790;12/12/2000
nombre1092;apellido547;13091444799;-71086934;1093;-3736999900;23/12/2011
nombre1093;apelliodo548;13103444788;-71152243;1094;-3740432010;12/12/2000
nombre1094;apellido548;13115444777;-71217552;1095;-3743864120;23/12/2011
nombre1095;apelliodo549;13127444766;-71282861;1096;-3747296230;12/12/2000
nombre1096;apellido549;13139444755;-71348170;1097;-3750728340;23/12/2011
nombre1097;apelliodo550;13151444744;-71413479;1098;-3754160450;12/12/2000
nombre1098;apellido550;13163444733;-71478788;1099;-3757592560;23/12/2011
nombre1099;apelliodo551;13175444722;-71544097;1100;-3761024670;12/12/2000
nombre1100;apellido551;13187444711;-71609406;1101;-3764456780;23/12/2011
nombre1101;apelliodo552;13199444700;-71674715;1102;-3767888890;12/12/2000
nombre1102;apellido552;13211444689;-71740024;1103;-3771321000;23/12/2011
nombre1103;apelliodo553;13223444678;-71805333;1104;-3774753110;12/12/2000
nombre1104;apellido553;13235444667;-71870642;1105;-3778185220;23/12/2011
nombre1105;apelliodo554;13247444656;-71935951;1106;-3781617330;12/12/2000
nombre1106;apellido554;13259444645;-72001260;1107;-3785049440;23/12/2011
nombre1107;apelliodo555;13271444634;-72066569;1108;-3788481550;12/12/2000
nombre1108;apellido555;13283444623;-72131878;1109;-3791913660;23/12/2011
nombre1109;apelliodo556;13295444612;-72197187;1110;-3795345770;12/12/2000
nombre1110;apellido556;13307444601;-72262496;1111;-3798777880;23/12/2011
nombre1111;apelliodo557;13319444590;-72327805;1112;-3802209990;12/12/2000
nombre1112;apellido557;13331444579;-72393114;1113;-3805642100;23/12/2011
nombre1113;apelliodo558;13343444568;-72458423;1114;-3809074210;12/12/2000
nombre1114;apellido558;13355444557;-72523732;1115;-3812506320;23/12/2011
nombre1115;apelliodo559;13367444546;-72589041;1116;-3815938430;12/12/2000
nombre1116;apellido559;13379444535;-72654350;1117;-3819370540;23/12/2011
nombre1117;apelliodo560;13391444524;-72719659;1118;-3822802650;12/12/2000
nombre1118;apellido560;13403444513;-72784968;1119;-3826234760;23/12/2011
nombre1119;apelliodo561;13415444502;-72850277;1120;-3829666870;12/12/2000
nombre1120;apellido561;13427444491;-72915586;1121;-3833098980;23/12/2011
nombre1121;apelliodo562;13439444480;-72980895;1122;-3836531090;12/12/2000
nombre1122;apellido562;13451444469;-73046204;1123;-3839963200;23/12/2011
nombre1123;apelliodo563;13463444458;-73111513;1124;-3843395310;12/12/2000
nombre1124;apellido563;13475444447;-73176822;1125;-3846827420;23/12/2011
nombre1125;apelliodo564;13487444436;-73242131;1126;-3850259530;12/12/2000
nombre1126;apellido564;13499444425;-73307440;1127;-3853691640;23/12/2011
nombre1127;apelliodo565;13511444414;-73372749;1128;-3857123750;12/12/2000
nombre1128;apellido565;13523444403;-73438058;1129;-3860555860;23/12/2011
nombre1129;apelliodo566;13535444392;-73503367;1130;-3863987970;12/12/2000
nombre1130;apellido566;13547444381;-73568676;1131;-3867420080;23/12/2011
nombre1131;apelliodo567;13559444370;-73633985;1132;-3870852190;12/12/2000
nombre1132;apellido567;13571444359;-73699294;1133;-3874284300;23/12/2011
nombre1133;apelliodo568;13583444348;-73764603;1134;-3877716410;12/12/2000
nombre1134;apellido568;13595444337;-73829912;1135;-3881148520;23/12/2011
nombre1135;apelliodo569;13607444326;-73895221;1136;-3884580630;12/12/2000
nombre1136;apellido569;13619444315;-73960530;1137;-3888012740;23/12/2011
nombre1137;apelliodo570;13631444304;-74025839;1138;-3891444850;12/12/2000
nombre1138;apellido570;13643444293;-74091148;1139;-3894876960;23/12/2011
nombre1139;apelliodo571;13655444282;-74156457;1140;-3898309070;12/12/2000
nombre1140;apellido571;13667444271;-74221766;1141;-3901741180;23/12/2011
nombre1141;apelliodo572;13679444260;-74287075;1142;-3905173290;12/12/2000
nombre1142;apellido572;13691444249;-74352384;1143;-3908605400;23/12/2011
nombre1143;apelliodo573;13703444238;-74417693;1144;-3912037510;12/12/2000
nombre1144;apellido573;13715444227;-74483002;1145;-3915469620;23/12/2011
nombre1145;apelliodo574;13727444216;-74548311;1146;-3918901730;12/12/2000
nombre1146;apellido574;13739444205;-74613620;1147;-3922333840;23/12/2011
nombre1147;apelliodo575;13751444194;-74678929;1148;-3925765950;12/12/2000
nombre1148;apellido575;13763444183;-74744238;1149;-3929198060;23/12/2011
nombre1149;apelliodo576;13775444172;-74809547;1150;-3932630170;12/12/2000
nombre1150;apellido576;13787444161;-74874856;1151;-3936062280;23/12/2011
nombre1151;apelliodo577;13799444150;-74940165;1152;-3939494390;12/12/2000
nombre1152;apellido577;13811444139;-75005474;1153;-3942926500;23/12/2011
nombre1153;apelliodo578;13823444128;-75070783;1154;-3946358610;12/12/2000
nombre1154;apellido578;13835444117;-75136092;1155;-3949790720;23/12/2011
nombre1155;apelliodo579;13847444106;-75201401;1156;-3953222830;12/12/2000
nombre1156;apellido579;13859444095;-75266710;1157;-3956654940;23/12/2011
nombre1157;apelliodo580;13871444084;-75332019;1158;-3960087050;12/12/2000
nombre1158;apellido580;13883444073;-75397328;1159;-3963519160;23/12/2011
nombre1159;apelliodo581;13895444062;-75462637;1160;-3966951270;12/12/2000
nombre1160;apellido581;13907444051;-75527946;1161;-3970383380;23/12/2011
nombre1161;apelliodo582;13919444040;-75593255;1162;-3973815490;12/12/2000
nombre1162;apellido582;13931444029;-75658564;1163;-3977247600;23/12/2011
nombre1163;apelliodo583;13943444018;-75723873;1164;-3980679710;12/12/2000
nombre1164;apellido583;13955444007;-75789182;1165;-3984111820;23/12/2011
nombre1165;apelliodo584;13967443996;-75854491;1166;-3987543930;12/12/2000
nombre1166;apellido584;13979443985;-75919800;1167;-3990976040;23/12/2011
nombre1167;apelliodo585;13991443974;-75985109;1168;-3994408150;12/12/2000
nombre1168;apellido585;14003443963;-76050418;1169;-3997840260;23/12/2011
nombre1169;apelliodo586;14015443952;-76115727;1170;-4001272370;12/12/2000
nombre1170;apellido586;14027443941;-76181036;1171;-4004704480;23/12/2011
nombre1171;apelliodo587;14039443930;-76246345;1172;-4008136590;12/12/2000
nombre1172;apellido587;14051443919;-76311654;1173;-4011568700;23/12/2011
nombre1173;apelliodo588;14063443908;-76376963;1174;-4015000810;12/12/2000
nombre1174;apellido588;14075443897;-76442272;1175;-4018432920;23/12/2011
nombre1175;apelliodo589;14087443886;-76507581;1176;-4021865030;12/12/2000
nombre1176;apellido589;14099443875;-76572890;1177;-4025297140;23/12/2011
nombre1177;apelliodo590;14111443864;-76638199;1178;-4028729250;12/12/2000
nombre1178;apellido590;14123443853;-76703508;1179;-4032161360;23/12/2011
nombre1179;apelliodo591;14135443842;-76768817;1180;-4035593470;12/12/2000
nombre1180;apellido591;14147443831;-76834126;1181;-4039025580;23/12/2011
nombre1181;apelliodo592;14159443820;-76899435;1182;-4042457690;12/12/2000
nombre1182;apellido592;14171443809;-76964744;1183;-4045889800;23/12/2011
nombre1183;apelliodo593;14183443798;-77030053;1184;-4049321910;12/12/2000
nombre1184;apellido593;14195443787;-77095362;1185;-4052754020;23/12/2011
nombre1185;apelliodo594;14207443776;-77160671;1186;-4056186130;12/12/2000
nombre1186;apellido594;14219443765;-77225980;1187;-4059618240;23/12/2011
nombre1187;apelliodo595;14231443754;-77291289;1188;-4063050350;12/12/2000
nombre1188;apellido595;14243443743;-77356598;1189;-4066482460;23/12/2011
nombre1189;apelliodo596;14255443732;-77421907;1190;-4069914570;12/12/2000
nombre1190;apellido596;14267443721;-77487216;1191;-4073346680;23/12/2011
nombre1191;apelliodo597;14279443710;-77552525;1192;-4076778790;12/12/2000
nombre1192;apellido597;14291443699;-77617834;1193;-4080210900;23/12/2011
nombre1193;apelliodo598;14303443688;-77683143;1194;-4083643010;12/12/2000
nombre1194;apellido598;14315443677;-77748452;1195;-4087075120;23/12/2011
nombre1195;apelliodo599;14327443666;-77813761;1196;-4090507230;12/12/2000
nombre1196;apellido599;14339443655;-77879070;1197;-4093939340;23/12/2011
nombre1197;apelliodo600;14351443644;-77944379;1198;-4097371450;12/12/2000
nombre1198;apellido600;14363443633;-78009688;1199;-4100803560;23/12/2011
nombre1199;apelliodo601;14375443622;-78074997;1200;-4104235670;12/12/2000
nombre1200;apellido601;14387443611;-78140306;1201;-4107667780;23/12/2011
nombre1201;apelliodo602;14399443600;-78205615;1202;-4111099890;12/12/2000
nombre1202;apellido602;14411443589;-78270924;1203;-4114532000;23/12/2011
nombre1203;apelliodo603;14423443578;-78336233;1204;-4117964110;12/12/2000
nombre1204;apellido603;14435443567;-78401542;1205;-4121396220;23/12/2011
nombre1205;apelliodo604;14447443556;-78466851;1206;-4124828330;12/12/2000
nombre1206;apellido604;14459443545;-78532160;1207;-4128260440;23/12/2011
nombre1207;apelliodo605;14471443534;-78597469;1208;-4131692550;12/12/2000
nombre1208;apellido605;14483443523;-78662778;1209;-4135124660;23/12/2011
nombre1209;apelliodo606;14495443512;-78728087;1210;-4138556770;12/12/2000
nombre1210;apellido606;14507443501;-78793396;1211;-4141988880;23/12/2011
nombre1211;apelliodo607;14519443490;-78858705;1212;-4145420990;12/12/2000
nombre1212;apellido607;14531443479;-78924014;1213;-4148853100;23/12/2011
nombre1213;apelliodo608;14543443468;-78989323;1214;-4152285210;12/12/2000
nombre1214;apellido608;14555443457;-79054632;1215;-4155717320;23/12/2011
nombre1215;apelliodo609;14567443446;-79119941;1216;-4159149430;12/12/2000
nombre1216;apellido609;14579443435;-79185250;1217;-4162581540;23/12/2011
nombre1217;apelliodo610;14591443424;-79250559;1218;-4166013650;12/12/2000
nombre1218;apellido610;14603443413;-79315868;1219;-4169445760;23/12/2011
nombre1219;apelliodo611;14615443402;-79381177;1220;-4172877870;12/12/2000
nombre1220;apellido611;14627443391;-79446486;1221;-4176309980;23/12/2011
nombre1221;apelliodo612;14639443380;-79511795;1222;-4179742090;12/12/2000
nombre1222;apellido612;14651443369;-79577104;1223;-4183174200;23/12/2011
nombre1223;apelliodo613;14663443358;-79642413;1224;-4186606310;12/12/2000
nombre1224;apellido613;14675443347;-79707722;1225;-4190038420;23/12/2011
nombre1225;apelliodo614;14687443336;-79773031;1226;-4193470530;12/12/2000
nombre1226;apellido614;14699443325;-79838340;1227;-4196902640;23/12/2011
nombre1227;apelliodo615;14711443314;-79903649;1228;-4200334750;12/12/2000
nombre1228;apellido615;14723443303;-79968958;1229;-4203766860;23/12/2011
nombre1229;apelliodo616;14735443292;-80034267;1230;-4207198970;12/12/2000
nombre1230;apellido616;14747443281;-80099576;1231;-4210631080;23/12/2011
nombre1231;apelliodo617;14759443270;-80164885;1232;-4214063190;12/12/2000
nombre1232;apellido617;14771443259;-80230194;1233;-4217495300;23/12/2011
nombre1233;apelliodo618;14783443248;-80295503;1234;-4220927410;12/12/2000
nombre1234;apellido618;14795443237;-80360812;1235;-4224359520;23/12/2011
nombre1235;apelliodo619;14807443226;-80426121;1236;-4227791630;12/12/2000
nombre1236;apellido619;14819443215;-80491430;1237;-4231223740;23/12/2011
nombre1237;apelliodo620;14831443204;-80556739;1238;-4234655850;12/12/2000
nombre1238;apellido620;14843443193;-80622048;1239;-4238087960;23/12/2011
nombre1239;apelliodo621;14855443182;-80687357;1240;-4241520070;12/12/2000
nombre1240;apellido621;14867443171;-80752666;1241;-4244952180;23/12/2011
nombre1241;apelliodo622;14879443160;-80817975;1242;-4248384290;12/12/2000
nombre1242;apellido622;14891443149;-80883284;1243;-4251816400;23/12/2011
nombre1243;apelliodo623;14903443138;-80948593;1244;-4255248510;12/12/2000
nombre1244;apellido623;14915443127;-81013902;1245;-4258680620;23/12/2011
nombre1245;apelliodo624;14927443116;-81079211;1246;-4262112730;12/12/2000
nombre1246;apellido624;14939443105;-81144520;1247;-4265544840;23/12/2011
nombre1247;apelliodo625;14951443094;-81209829;1248;-4268976950;12/12/2000
nombre1248;apellido625;14963443083;-81275138;1249;-4272409060;23/12/2011
nombre1249;apelliodo626;14975443072;-81340447;1250;-4275841170;12/12/2000
nombre1250;apellido626;14987443061;-81405756;1251;-4279273280;23/12/2011
nombre1251;apelliodo627;14999443050;-81471065;1252;-4282705390;12/12/2000
nombre1252;apellido627;15011443039;-81536374;1253;-4286137500;23/12/2011
nombre1253;apelliodo628;15023443028;-81601683;1254;-4289569610;12/12/2000
nombre1254;apellido628;15035443017;-81666992;1255;-4293001720;23/12/2011
nombre1255;apelliodo629;15047443006;-81732301;1256;-4296433830;12/12/2000
nombre1256;apellido629;15059442995;-81797610;1257;-4299865940;23/12/2011
nombre1257;apelliodo630;15071442984;-81862919;1258;-4303298050;12/12/2000
nombre1258;apellido630;15083442973;-81928228;1259;-4306730160;23/12/2011
nombre1259;apelliodo631;15095442962;-81993537;1260;-4310162270;12/12/2000
nombre1260;apellido631;15107442951;-82058846;1261;-4313594380;23/12/2011
nombre1261;apelliodo632;15119442940;-82124155;1262;-4317026490;12/12/2000
nombre1262;apellido632;15131442929;-82189464;1263;-4320458600;23/12/2011
nombre1263;apelliodo633;15143442918;-82254773;1264;-4323890710;12/12/2000
nombre1264;apellido633;15155442907;-82320082;1265;-4327322820;23/12/2011
nombre1265;apelliodo634;15167442896;-82385391;1266;-4330754930;12/12/2000
nombre1266;apellido634;15179442885;-82450700;1267;-4334187040;23/12/2011
nombre1267;apelliodo635;15191442874;-82516009;1268;-4337619150;12/12/2000
nombre1268;apellido635;15203442863;-82581318;1269;-4341051260;23/12/2011
nombre1269;apelliodo636;15215442852;-82646627;1270;-4344483370;12/12/2000
nombre1270;apellido636;15227442841;-82711936;1271;-4347915480;23/12/2011
nombre1271;apelliodo637;15239442830;-82777245;1272;-4351347590;12/12/2000
nombre1272;apellido637;15251442819;-82842554;1273;-4354779700;23/12/2011
nombre1273;apelliodo638;15263442808;-82907863;1274;-4358211810;12/12/2000
nombre1274;apellido638;15275442797;-82973172;1275;-4361643920;23/12/2011
nombre1275;apelliodo639;15287442786;-83038481;1276;-4365076030;12/12/2000
nombre1276;apellido639;15299442775;-83103790;1277;-4368508140;23/12/2011
nombre1277;apelliodo640;15311442764;-83169099;1278;-4371940250;12/12/2000
nombre1278;apellido640;15323442753;-83234408;1279;-4375372360;23/12/2011
